DimHalteID,StopID,StopName,Latitude,Longitude,City
358,B00807P,Iskandar Muda,-6.2443,106.78249,Jakarta Selatan
359,B03223P,Rukan Balai Pustaka,-6.198484,106.88611,Jakarta Timur
360,B01606P,Jln. Sunan Drajad,-6.193665,106.89479,Jakarta Timur
361,B04684P,Seskoal 1,-6.238155,106.77231,Jakarta Selatan
362,P00169,Penggilingan,-6.214132,106.93961,Jakarta Timur
363,B06043P,Seberang Food Street,-6.093258,106.74379,
364,B05782P,TPU Grogol Selatan,-6.231611,106.78025,Jakarta Selatan
365,P00214,Salemba UI,-6.193373,106.84891,Jakarta Pusat
366,B01231P,Jln. Kb. Jahe II,-6.180487,106.81753,Jakarta Pusat
367,P00007,Balai Kota,-6.180488,106.82646,Jakarta Pusat
368,B06467P,Jln. Perjuangan Raya 1,-6.137019,106.90824,Jakarta Utara
369,B00788P,IGI,-6.182981,106.91917,Jakarta Timur
370,B03181P,RS Sumber Waras 2,-6.166121,106.79784,Jakarta Barat
371,P00137,Monas,-6.176248,106.82286,Jakarta Pusat
372,B02647P,Pasar Minggu,-6.284413,106.84414,Jakarta Selatan
373,B00805P,Ir H Djuanda,-6.381864,106.86551,
374,B04568P,Sbr. TPU Pondok Kelapa,-6.23711,106.94312,Jakarta Timur
375,B00695P,Grand Wijaya Dharmawangsa,-6.254752,106.80034,Jakarta Selatan
376,B01522P,Jln. Pulo Gundul,-6.186182,106.85155,Jakarta Pusat
377,B02670P,Ps. Pulo Gadung 1,-6.187336,106.90597,Jakarta Timur
378,B05555P,Sunter Kelapa Gading 2,-6.143194,106.891,Jakarta Utara
379,B02336P,Masjid Jami At Taqwa 3,-6.229352,106.89527,Jakarta Timur
380,B04647P,Sekolah Penabur Gunung Sahari,-6.170053,106.84024,Jakarta Pusat
381,P00265,UNJ,-6.192931,106.88033,Jakarta Timur
382,B02475P,Monas 1,-6.172531,106.82315,Jakarta Pusat
383,B01056P,Jln. Elpa Putih II,-6.110053,106.88721,Jakarta Utara
384,P00293,Sawah Besar Arah Utara,-6.157418,106.81846,Jakarta Barat
385,B01957P,Kel. Ulujami,-6.245279,106.76273,Jakarta Selatan
386,B05830P,Univ. Indonesia,-6.353357,106.83186,
387,B05116P,Simpang Raya Condet Batu Ampar,-6.28409,106.85556,Jakarta Timur
388,B01099P,Jln. H. Buang,-6.296921,106.89716,Jakarta Timur
389,B00704P,Grha Intirub 2,-6.265491,106.87672,Jakarta Timur
390,B05514P,St. Universitas Pancasila,-6.339371,106.83396,Jakarta Selatan
391,B02295P,Masjid Darul Huda 1,-6.249332,106.89109,Jakarta Timur
392,B01760P,Jembatan Pesakih Semanan,-6.155824,106.716,Jakarta Barat
393,B05115P,Simpang Raya Ciracas Pengantin Ali,-6.328009,106.88245,Jakarta Timur
394,B01761P,Jembatan Pintu 1,-6.300551,106.88367,Jakarta Timur
395,B03563P,Sbr. Gg. Saminten,-6.379273,106.84919,
396,B05632P,Taman Palem Lestari,-6.139986,106.72956,Jakarta Barat
397,B03199P,RSPAD 1,-6.176162,106.83987,Jakarta Pusat
398,B03063P,Puskesmas Pondok Pinang,-6.277299,106.7727,Jakarta Selatan
399,B05587P,Taman Elok 1,-6.195743,106.93526,Jakarta Timur
400,B06239P,Jln. Sindang Laut,-6.108114,106.91444,Jakarta Utara
401,B02477P,Monas 3,-6.178787,106.82304,Jakarta Pusat
402,B03855P,Sbr. Jln. Sungai Musi Sembar,-6.130768,106.91963,Jakarta Utara
403,B04439P,Sbr. SMK Al Hidayah 1,-6.308208,106.81387,Jakarta Selatan
404,B00469P,Gg. H. Jaid Petukangan,-6.246071,106.75194,Jakarta Selatan
405,P00120,Kuningan Madya,-6.21341,106.8305,Jakarta Selatan
406,B03385P,SDN Kota Bambu 03,-6.188023,106.80801,Jakarta Barat
407,B00795P,Imperium,-6.210363,106.83059,Jakarta Selatan
408,B06256P,Jln. Jaya Wijaya,-6.107566,106.92412,Jakarta Utara
409,P00015,Bidara Cina,-6.229724,106.86721,Jakarta Timur
410,B06555P,Universitas Terbuka,-6.201686,106.87294,Jakarta Timur
411,B03860P,Sbr. Jln. Swakarsa III,-6.244765,106.94258,Jakarta Timur
412,B00286P,Cyberpark Karawaci,-6.222465,106.61844,
413,B05095P,Simpang Puskesmas Penggilingan Baru,-6.301457,106.88133,Jakarta Timur
414,P00158,Pasar Pulo Gadung,-6.187434,106.90591,Jakarta Timur
415,B05588P,Taman Elok 2,-6.195679,106.93531,Jakarta Timur
416,B05020P,Simpang Nusa Indah VI,-6.21821,106.93627,Jakarta Timur
417,B05558P,Sunter Permai Indah 2,-6.149751,106.88647,Jakarta Utara
418,P00191,PTC Pulo Gadung,-6.182622,106.91561,Jakarta Timur
419,B01853P,Kayuringin 2,-6.245948,106.99247,
420,B03281P,Rusun Komarudin,-6.208781,106.94252,Jakarta Timur
421,B03302P,Sadar Raya Ciganjur 1,-6.342664,106.81256,Jakarta Selatan
422,B00912P,Jln. Batu Tulis Raya,-6.162969,106.82658,Jakarta Pusat
423,B04924P,Simpang Kemang Selatan 1,-6.274242,106.82066,Jakarta Selatan
424,P00124,Latuharhary,-6.202761,106.82771,Jakarta Pusat
425,B01608P,Jln. Sungai Landak,-6.109326,106.94138,Jakarta Utara
426,B01837P,Karet Sudirman 3,-6.212197,106.81995,Jakarta Pusat
427,B00406P,Gg. Arba Johar Baru,-6.185385,106.85234,Jakarta Pusat
428,B02594P,Ps. Cempaka Putih 1,-6.172533,106.86244,Jakarta Pusat
429,B05784P,TPU Kb. Nanas 1,-6.23219,106.88051,Jakarta Timur
430,P00061,Galur,-6.174388,106.85485,Jakarta Pusat
431,P00259,Tirtayasa,-6.239207,106.80777,Jakarta Selatan
432,P00058,Flyover Klender,-6.213596,106.90306,Jakarta Timur
433,B05066P,Simpang Permata Meruya 1,-6.195196,106.73953,Jakarta Barat
434,B04036P,Sbr. Masjid Almukmin Kemanggisan,-6.188208,106.79356,Jakarta Barat
435,B00275P,Cipulir 1,-6.237918,106.7749,Jakarta Selatan
436,B02997P,Pulo Gadung,-6.183245,106.90868,Jakarta Timur
437,B00647P,Giant Rawamangun,-6.199861,106.89034,Jakarta Timur
438,P00171,Permai Koja Arah Utara,-6.11413,106.89309,Jakarta Utara
439,B05412P,SPBU Pinang Ranti 1,-6.291256,106.88859,Jakarta Timur
440,B00306P,Dinas Kebersihan Duren Sawit,-6.219815,106.92338,Jakarta Timur
441,B06150P,Pulo Jaya,-6.194979,106.92242,Jakarta Timur
442,P00185,Pondok Indah 2,-6.267231,106.78365,Jakarta Selatan
443,B03037P,Pusenlis,-6.187443,106.80804,Jakarta Barat
444,B02261P,Masjid Alhikmah Duren Sawit,-6.239993,106.91261,Jakarta Timur
445,P00202,Rawa Selatan,-6.173925,106.85809,Jakarta Pusat
446,B04358P,Sbr. SDN Palmerah 07,-6.205628,106.79661,Jakarta Pusat
447,B00603P,Gedung Senam,-6.224141,106.92339,Jakarta Timur
448,B05599P,Taman Jln. Bhakti 2,-6.105763,106.94029,Jakarta Utara
449,B02221P,Markas,-6.177758,106.77997,Jakarta Barat
450,B06656P,Pesakih 1,-6.154564,106.71537,Jakarta Barat
451,P00278,BNN Arah Timur,-6.246264,106.87308,Jakarta Timur
452,P00046,Danau Agung,-6.146869,106.85805,Jakarta Utara
453,B02314P,Masjid Jami Al Ittihadiyah,-6.16615,106.73488,Jakarta Barat
454,B04675P,Senayan JCC 1,-6.214516,106.808698,Jakarta Pusat
455,B04035P,Sbr. Masjid Alhikmah Duren Sawit,-6.240048,106.912601,Jakarta Timur
456,B02470P,Mja Rawa Bambu,-6.292069,106.84179,Jakarta Selatan
457,B02850P,Pintu Masuk PIK 1,-6.203692,106.935101,Jakarta Timur
458,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,Jakarta Selatan
459,B02380P,Masjid Raya Nurul Hidayah,-6.253434,106.77626,Jakarta Selatan
460,B02863P,Plaza Indonesia,-6.193733,106.8228,Jakarta Pusat
461,B00120P,Baung,-6.302036,106.83656,Jakarta Selatan
462,B05056P,Simpang Pegangsaan Dua Hybrida,-6.148745,106.91565,Jakarta Utara
463,B00135P,Bidan Ningsih Joglo,-6.216023,106.72909,Jakarta Barat
464,B00534P,Gg. Pos Ayam,-6.120971,106.92694,Jakarta Utara
465,B04010P,Sbr. Malaka Country Estate,-6.223712,106.94235,Jakarta Timur
466,B03018P,Puri Park View,-6.192136,106.75572,Jakarta Barat
467,B00554P,Gg. Sawo 1,-6.20176,106.93513,Jakarta Timur
468,B02832P,PIK Avenue,-6.108595,106.73978,Jakarta Utara
469,B02369P,Masjid Nurul Iman Kubur Batu,-6.197613,106.74443,Jakarta Barat
470,B03311P,Santo Lukas,-6.244763,106.84319,Jakarta Selatan
471,B03781P,Sbr. Jln. Manunggal II Ceger,-6.311137,106.88878,Jakarta Timur
472,B04820P,Simpang Gunung Sahari III,-6.167903,106.84174,Jakarta Pusat
473,B01216P,Jln. Karya Utama,-6.217168,106.76249,Jakarta Barat
474,P00204,RS Harapan Bunda,-6.301956,106.86803,Jakarta Timur
475,P00040,Cikoko Stasiun Cawang Arah Timur,-6.243028,106.85814,Jakarta Selatan
476,B01599P,Jln. Suci Raya Bogor,-6.318636,106.86474,Jakarta Timur
477,B01851P,Kayu Tinggi,-6.184407,106.94383,Jakarta Timur
478,B01207P,Jln. Karet Pasar Baru Barat VII,-6.212105,106.81764,Jakarta Pusat
479,B02140P,Lintas Atas Kuningan Mampang,-6.237898,106.82676,Jakarta Selatan
480,B05704P,Term. Grogol,-6.166565,106.79025,Jakarta Barat
481,P00121,Kuningan Timur,-6.234731,106.82902,Jakarta Selatan
482,B05314P,SMKN 33,-6.180671,106.90662,Jakarta Timur
483,P00030,Cawang Ciliwung Arah Timur,-6.243012,106.86354,Jakarta Timur
484,B01798P,Kalideres 1,-6.154249,106.70544,Jakarta Barat
485,B02446P,Midi Utama Danau Indah,-6.150877,106.87961,Jakarta Utara
486,B04000P,Sbr. LP Cipinang,-6.214403,106.88451,Jakarta Timur
487,B01817P,Kantor Pos Dukuh,-6.291703,106.87567,Jakarta Timur
488,B01358P,Jln. Manggis Pangeran Jayakarta,-6.139865,106.8203,Jakarta Barat
489,B02473P,Moch Yusuf Raya 2,-6.379677,106.84152,
490,B02839P,Pintu Air Kalimati,-6.138809,106.8329,Jakarta Utara
491,P00085,Jati Padang,-6.285431,106.82626,Jakarta Selatan
492,B06605P,Jln. Pegangsaan Dua 10,-6.18042,106.91838,Jakarta Utara
493,B02904P,Polsek Ciputat 2,-6.310464,106.7551,
494,B01627P,Jln. Swasembada Barat III,-6.125647,106.8849,Jakarta Utara
495,B03154P,RS Mitra Kelapa Gading,-6.152389,106.89745,Jakarta Utara
496,B00409P,Gg. Asmat Petukangan,-6.244316,106.752,Jakarta Selatan
497,B02653P,Ps. Pagi Mangga Dua,-6.136636,106.82182,Jakarta Utara
498,P00200,Rawa Barat,-6.238947,106.81624,Jakarta Selatan
499,P00256,MH Thamrin,-6.188149,106.82299,Jakarta Pusat
500,B04860P,Simpang Jln. Kenanga Indah,-6.177644,106.9817,
501,B00268P,Cipinang Melayu Kalimalang,-6.240168,106.88473,Jakarta Timur
502,B02478P,Monumen Pancasila Sakti,-6.284861,106.90456,Jakarta Timur
503,B06780P,Jln. Malaka III,-6.226244,106.926968,Jakarta Timur
504,B01763P,Jembatan Pluit Karang Timur,-6.112754,106.78439,Jakarta Utara
505,P00097,Juanda,-6.168048,106.83089,Jakarta Pusat
506,B02889P,Pluit Sakti,-6.122386,106.79432,Jakarta Utara
507,P00109,Matraman Baru,-6.21288,106.86115,Jakarta Timur
508,B02688P,Ps. Sumur Batu 2,-6.164781,106.86461,Jakarta Pusat
509,B03927P,Sbr. Kel. Pondok Kelapa,-6.229293,106.94377,Jakarta Timur
510,B05570P,Taman Anggrek,-6.17624,106.79281,Jakarta Barat
511,B01195P,Jln. Kampung Baru,-6.170069,106.74932,Jakarta Barat
512,B04251P,Sbr. Puskesmas Kel. Dukuh,-6.302682,106.88015,Jakarta Timur
513,B06465P,Disperindagkop,-6.170503,106.88819,Jakarta Utara
514,B06716P,Jln. Klp. Hijau,-6.249153,106.939132,Jakarta Timur
515,B00248P,Cibubur Junction,-6.368735,106.89366,Jakarta Timur
516,B01467P,Jln. Pemancingan Srengseng,-6.206771,106.7586,Jakarta Barat
517,B02945P,Pool PPD Ciputat,-6.331231,106.74851,
518,P00055,Enggano,-6.11015,106.89242,Jakarta Utara
519,B00130P,Bermis 1,-6.178022,106.89853,Jakarta Utara
520,B02172P,Makam Pangeran Jayakarta,-6.202329,106.90056,Jakarta Timur
521,B05680P,Tj. Mas Raya,-6.308428,106.8391,Jakarta Selatan
522,B00587P,Gatot Subroto LIPI 2,-6.226792,106.81771,Jakarta Selatan
523,P00079,Imigrasi,-6.256977,106.82808,Jakarta Selatan
524,B01416P,Jln. Nangka,-6.306392,106.89015,Jakarta Timur
525,B00823P,Jagal 2,-6.190792,106.93472,Jakarta Timur
526,B03875P,Sbr. Jln. Warakas Gg 10,-6.125396,106.87834,Jakarta Utara
527,P00043,Cipulir,-6.237818,106.76541,Jakarta Selatan
528,B04969P,Simpang Latumeten,-6.162982,106.79024,Jakarta Barat
529,B00612P,Gelora Bung Karno 2,-6.224126,106.80558,Jakarta Pusat
530,P00230,St. Palmerah,-6.208908,106.79706,Jakarta Pusat
531,B02790P,Perum Pondok Kopi Indah,-6.221281,106.94164,Jakarta Timur
532,B03198P,RSJ Dr Soeharto Heerdjan,-6.162636,106.78956,Jakarta Barat
533,B00301P,Dato Tonggara,-6.283918,106.87222,Jakarta Timur
534,B05886P,Wisma BCA,-6.295293,106.66633,
535,B02132P,Lemigas,-6.237935,106.76689,Jakarta Selatan
536,B01847P,Kav Polri Blok H Jagakarsa,-6.312293,106.81629,Jakarta Selatan
537,B04471P,Sbr. SMPN 166,-6.323289,106.81928,Jakarta Selatan
538,P00152,Pasar Genjing,-6.194446,106.86092,Jakarta Timur
539,B05878P,Waterboom Jakarta 1,-6.112974,106.74925,Jakarta Utara
540,P00141,Pakin,-6.127982,106.80474,Jakarta Utara
541,B03532P,Sbr. Gg. H. Loong Tengah,-6.286908,106.863,Jakarta Timur
542,B01711P,Jln. Waru Raya Cilangkap,-6.341002,106.90437,Jakarta Timur
543,B00510P,Gg. Manggis XIV Tj. Duren,-6.178683,106.78371,Jakarta Barat
544,B02800P,Perum Tpi 1,-6.197379,106.93513,Jakarta Timur
545,B02194P,Mall Taman Palem 2,-6.139245,106.73032,Jakarta Barat
546,B05239P,Slbn 7 Jakarta,-6.233213,106.88266,Jakarta Timur
547,P00060,Flyover Raya Bogor,-6.3065,106.8657,Jakarta Timur
548,P00119,Kuningan Barat,-6.23725,106.82794,Jakarta Selatan
549,B06887P,Bank Capital Sunter,-6.137625,106.871634,Jakarta Utara
550,B05397P,SMU 79,-6.225412,106.83865,Jakarta Selatan
551,B01054P,Jln. EE Sukabumi Selatan,-6.213416,106.77895,Jakarta Barat
552,B04790P,Simpang Darmawangsa X,-6.257555,106.80048,Jakarta Selatan
553,B02603P,Ps. Enjo 1,-6.215023,106.87779,Jakarta Timur
554,B02143P,Lion Metal 2,-6.185858,106.95209,Jakarta Timur
555,B00710P,Griya Galaxy 126,-6.283553,106.86431,Jakarta Timur
556,B00266P,Cipinang Lontar,-6.214031,106.88836,Jakarta Timur
557,B03882P,Sbr. Jembatan Item,-6.130197,106.85511,Jakarta Utara
558,B00538P,Gg. Randu,-6.221883,106.89946,Jakarta Timur
559,B02966P,Pos Rw 06 Pondok Bambu,-6.229454,106.90441,Jakarta Timur
560,B02046P,Komplek Keuangan Saaba,-6.215101,106.73151,Jakarta Barat
561,B05746P,Titan Center,-6.281076,106.72608,
562,B02402P,Megatama,-6.2473,106.91049,Jakarta Timur
563,B03826P,Sbr. Jln. Rawa Kepa IX,-6.174075,106.80321,Jakarta Barat
564,P00029,Cawang Ciliwung Arah Barat,-6.243292,106.86359,Jakarta Timur
565,B00895P,Jln. Bangka I,-6.240656,106.82043,Jakarta Selatan
566,B00635P,Gereja Reformed Injili Indonesia,-6.153049,106.8443,Jakarta Utara
567,B00147P,Bintaro Park VIew,-6.257977,106.75969,Jakarta Selatan
568,B00383P,Gading Serpong 1,-6.230729,106.64138,
569,B05699P,Teraskota,-6.295262,106.66658,
570,B01258P,Jln. Kemandoran VI Grogol Utara,-6.208236,106.78331,Jakarta Selatan
571,P00101,Kampung Rambutan,-6.309885,106.88216,Jakarta Timur
572,B04785P,Simpang Danau Indah Barat,-6.153342,106.87962,Jakarta Utara
573,B03291P,Rusun Rawa Bebek,-6.196241,106.9658,Jakarta Timur
574,B00320P,DPP FPI,-6.194368,106.80536,Jakarta Pusat
575,B00920P,Jln. Bekasi Timur I Jatinegara,-6.215457,106.87083,Jakarta Timur
576,B00213P,Bumi Perkemahan Ragunan,-6.295825,106.82153,Jakarta Selatan
577,B00779P,Hotel Millenium Kb. Sirih,-6.182679,106.81639,Jakarta Pusat
578,B02877P,PLN Duren Tiga 1,-6.254389,106.83416,Jakarta Selatan
579,B05237P,SLB 01,-6.307004,106.78025,Jakarta Selatan
580,B00617P,Gerbang Tol Joglo 1,-6.218914,106.74426,Jakarta Barat
581,P00127,Layur,-6.193539,106.89909,Jakarta Timur
582,B05073P,Simpang Pinggir Kali Sunter,-6.112358,106.90584,Jakarta Utara
583,B04628P,Sekolah Darussalam H. Ipin,-6.311351,106.79271,Jakarta Selatan
584,B04363P,Sbr. SDN Pondok Kelapa 05,-6.240433,106.94276,Jakarta Timur
585,B05455P,St. Kebayoran 2,-6.235723,106.78285,Jakarta Selatan
586,B05252P,SMAK Penabur Enam 1,-6.114247,106.77389,Jakarta Utara
587,B02154P,Lotte Mall Kuningan 1,-6.22332,106.8229,Jakarta Selatan
588,B06042P,Melody Golf 2,-6.091992,106.74599,
589,P00213,Salemba Carolus,-6.196781,106.85102,Jakarta Pusat
590,B03041P,Puskesmas Cengkareng,-6.144546,106.72866,Jakarta Barat
591,P00102,Kampung Sumur,-6.214412,106.91189,Jakarta Timur
592,B03292P,Rusun Rempoa,-6.261641,106.7666,Jakarta Selatan
593,B06554P,Ahmad Yani Bea Cukai 2,-6.205673,106.87359,Jakarta Timur
594,B00707P,Grii Kelapa Gading,-6.145063,106.90953,Jakarta Utara
595,B01654P,Jln. Tanah Sereal X,-6.155909,106.80818,Jakarta Barat
596,B03214P,RSUD Pasar Minggu,-6.293553,106.82083,Jakarta Selatan
597,B03073P,Ramayana Cengkareng,-6.153197,106.72803,Jakarta Barat
598,B06551P,Gg. Oyot,-6.207791,106.86593,Jakarta Timur
599,B05459P,St. Klender Baru,-6.217782,106.93957,Jakarta Timur
600,B05725P,Term. Senen,-6.17356,106.84213,Jakarta Pusat
601,B04788P,Simpang Danau Sunter Barat Utara,-6.140807,106.85704,Jakarta Utara
602,B02636P,Ps. Kopro 2,-6.177343,106.78369,Jakarta Barat
603,P00033,Cawang UKI,-6.250309,106.8736,Jakarta Timur
604,B04502P,Sbr. SPBU Meruya Ilir,-6.197275,106.75357,Jakarta Barat
605,B06548P,Simpang Manggarai Utara,-6.212697,106.85724,Jakarta Selatan
606,P00157,Pasar Modern Harapan Indah,-6.168544,106.97431,
607,B01315P,Jln. Lapangan Merah,-6.218499,106.75514,Jakarta Barat
608,B04682P,Sentraland Cengkareng,-6.139078,106.739378,Jakarta Barat
609,B01013P,Jln. Citra Garden 3,-6.127106,106.7047,Jakarta Barat
610,B00959P,Jln. Bungur,-6.247708,106.7814,Jakarta Selatan
611,P00067,Gatot Subroto LIPI Arah Barat,-6.227392,106.81763,Jakarta Selatan
612,B01807P,Kampung Padaengan 2,-6.189465,106.93484,Jakarta Timur
613,B06563P,Sbr. Baywalk 2,-6.110582,106.77963,Jakarta Utara
614,P00047,Departemen Kesehatan,-6.228794,106.833205,Jakarta Selatan
615,B03478P,Sbr. Cipinang Lontar,-6.214204,106.88839,Jakarta Timur
616,B06444P,Ps. Pramuka,-6.196962,106.857532,Jakarta Timur
617,B01639P,Jln. Taman Kb. Sirih,-6.182295,106.81661,Jakarta Pusat
618,B02379P,Masjid Raya KH Hasyim Asyari,-6.159272,106.71708,Jakarta Barat
619,P00135,Matraman 2,-6.19891,106.8545,Jakarta Pusat
620,B03675P,Sbr. Jln. Cikoko Timur I,-6.244364,106.85867,Jakarta Selatan
621,B02887P,Pluit Karang Indah,-6.117576,106.78311,Jakarta Utara
622,B05688P,Tegal Parang 2,-6.238571,106.83054,Jakarta Selatan
623,P00021,Budi Utomo,-6.166063,106.83906,Jakarta Pusat
624,P00093,Jembatan Tiga Arah Utara,-6.133383,106.79267,Jakarta Utara
625,B02760P,Pertamina Kalideres Daan Mogot,-6.15571,106.70927,Jakarta Barat
626,B06058P,Kuningan Utama,-6.21335,106.83547,Jakarta Selatan
627,B04344P,Sbr. SDN Johar Baru 10,-6.181178,106.86028,Jakarta Pusat
628,B05004P,Simpang Mawar Merah,-6.223833,106.93886,Jakarta Timur
629,B04728P,Simpang Blok A,-6.187214,106.81611,Jakarta Pusat
630,B05360P,SMPN 184,-6.340806,106.8637,Jakarta Timur
631,B03732P,Sbr. Jln. Industri Tj. Priok,-6.11859,106.86806,Jakarta Utara
632,B00292P,Danau Agung 1,-6.147281,106.8582,Jakarta Utara
633,B00491P,Gg. Kancil I Lenteng Agung,-6.316507,106.83774,Jakarta Selatan
634,B06560P,Kel. Rawamangun,-6.199099,106.8808,Jakarta Timur
635,B05232P,Situ Gintung 1,-6.300534,106.76234,
636,B00901P,Jln. Baru Tanah Merdeka,-6.307818,106.87362,Jakarta Timur
637,B04089P,Sbr. Mgk Kemayoran,-6.153128,106.84671,Jakarta Utara
638,B05774P,Tosari 2,-6.198915,106.82295,Jakarta Pusat
639,P00216,Semanggi,-6.22111,106.81354,Jakarta Selatan
640,B02664P,Ps. Poncol,-6.174945,106.84557,Jakarta Pusat
641,P00251,Tegal Parang Arah Barat,-6.238863,106.83022,Jakarta Selatan
642,B02129P,Lebak Bulus Jak Lingko,-6.289301,106.77299,Jakarta Selatan
643,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,Jakarta Pusat
644,B01167P,Jln. Jatinegara Timur II,-6.218464,106.87018,Jakarta Timur
645,B05439P,St. Duren Kalibata 3,-6.255192,106.85492,Jakarta Selatan
646,P00181,Pluit,-6.115795,106.79037,Jakarta Utara
647,B00614P,Gempol Baru 1,-6.186429,106.95439,Jakarta Timur
648,P00154,Pasar Jatinegara,-6.215744,106.86632,Jakarta Timur
649,B05796P,Transjakarta Pintu 1,-6.252682,106.87358,Jakarta Timur
650,B01990P,Klinik Hemodialisa Pandaoni Medika,-6.202247,106.89073,Jakarta Timur
651,P00296,Mangga Besar Arah Selatan,-6.153943,106.817952,Jakarta Barat
652,P00113,Kelapa Dua Sasak,-6.205551,106.76953,Jakarta Barat
653,B06691P,Sbr. SDN Pademangan Timur 05 07,-6.132995,106.84423,Jakarta Utara
654,B03881P,Sbr. Jln. Zakarian I Sulaiman,-6.206219,106.78035,Jakarta Barat
655,B03129P,RS Citra Harapan,-6.185004,106.97723,
656,B02214P,Manggala Wanabakti,-6.204951,106.79963,Jakarta Pusat
657,B04134P,Sbr. Ps. Bulak,-6.214906,106.90402,Jakarta Timur
658,P00039,Cikoko Stasiun Cawang Arah Barat,-6.243359,106.85815,Jakarta Selatan
659,B06056P,Simpang Kawi Raya 2,-6.209438,106.83325,Jakarta Selatan
660,B00158P,Blok E,-6.18497,106.81463,Jakarta Pusat
661,B00029P,Al Mahbubiyah,-6.291866,106.81255,Jakarta Selatan
662,B05470P,St. LRT Boulevard Utara 2,-6.159539,106.90573,Jakarta Utara
663,B01243P,Jln. Kecapi,-6.17224,106.91058,Jakarta Utara
664,B01440P,Jln. Palem Jepang Baru,-6.218391,106.61589,
665,B00221P,Bundaran Senayan 1,-6.227445,106.80187,Jakarta Selatan
666,B01784P,JPO Asrama Polri Cideng,-6.17963,106.81277,Jakarta Pusat
667,B05277P,SMAN 66,-6.306231,106.80379,Jakarta Selatan
668,B02731P,Pengadilan Agama 1A Jaktim,-6.340105,106.87746,Jakarta Timur
669,B05563P,Supriyadi,-6.308998,106.87046,Jakarta Timur
670,B04096P,Sbr. Minagapura,-6.214946,106.73429,Jakarta Barat
671,B01437P,Jln. Palatehan,-6.240057,106.800758,Jakarta Selatan
672,P00275,Keselamatan,-6.222946,106.84745,Jakarta Selatan
673,B00402P,Gg. Ampera BMW Astra,-6.292546,106.790025,Jakarta Selatan
674,B02189P,Mall Cipinang Indah 1,-6.239676,106.89405,Jakarta Timur
675,P00091,Jembatan Gantung,-6.155513,106.74946,Jakarta Barat
676,P00133,Masjid Agung,-6.236483,106.79845,Jakarta Selatan
677,B06655P,Walikota Jakarta Timur 2,-6.212722,106.94472,Jakarta Timur
678,B05903P,WTC Matahari 2,-6.266719,106.65469,
679,B03596P,Sbr. Goethe Institute,-6.189435,106.83131,Jakarta Pusat
680,B05399P,South City Cinere,-6.34504,106.767638,
681,B03774P,Sbr. Jln. Man 2,-6.300742,106.88071,Jakarta Timur
682,P00201,Rawa Buaya,-6.153908,106.72619,Jakarta Barat
683,B05844P,Univ. Trisakti 2,-6.166868,106.79098,Jakarta Barat
684,P00138,Museum Fatahillah,-6.13393,106.81209,Jakarta Barat
685,B00583P,Garuda Taman Mini 2,-6.290148,106.88162,Jakarta Timur
686,B05241P,Slipi Petamburan 1,-6.201627,106.8001,Jakarta Pusat
687,B05025P,Simpang Pahlawan Revolusi Kalimalang,-6.245592,106.90576,Jakarta Timur
688,B00893P,Jln. Bambu Ori Raya,-6.239118,106.90768,Jakarta Timur
689,B05063P,Simpang Perintis 1,-6.229048,106.88882,Jakarta Timur
690,B00348P,Fatmawati 2,-6.291994,106.79606,Jakarta Selatan
691,B03135P,RS Duren Sawit 2,-6.232262,106.91019,Jakarta Timur
692,B01793P,Kali Besar Barat 1,-6.135487,106.81131,Jakarta Barat
693,B01048P,Jln. Dul Djaim Cipedak,-6.36178,106.80714,Jakarta Selatan
694,B03934P,Sbr. Kel. Sukapura,-6.147804,106.92437,Jakarta Utara
695,B00780P,Hotel Mulia,-6.213782,106.79602,Jakarta Pusat
696,B04650P,Sekolah Purba Adhika 1,-6.311037,106.78555,Jakarta Selatan
697,B03594P,Sbr. Gereja Sumber Kasih,-6.302784,106.78646,Jakarta Selatan
698,B00513P,Gg. Masjid Al Istiqomah Tengah,-6.292614,106.86477,Jakarta Timur
699,B05210P,Simpang Tunda Bara TB Simatupang,-6.292612,106.7987,Jakarta Selatan
700,B02181P,Malaka Country Estate,-6.223571,106.94223,Jakarta Timur
701,B01942P,Kel. Rorotan,-6.151739,106.95584,Jakarta Utara
702,B03069P,RA Kartini,-6.282151,106.77315,Jakarta Selatan
703,B04639P,Sekolah Muhammadiyah Gelong Baru 1,-6.176013,106.79662,Jakarta Barat
704,P00207,RS Islam,-6.168676,106.87027,Jakarta Pusat
705,B03310P,Santa Maria,-6.21939,106.86445,Jakarta Timur
706,B01085P,Jln. Grafika,-6.290158,106.77095,Jakarta Selatan
707,B00155P,BKN 2,-6.258262,106.86984,Jakarta Timur
